,msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,Unnamed: 0,is_churn,city,bd,gender,registered_via,registration_init_time
18187,Uukd/BVijq0Zx5c094vd3dFeanjpnKZn5X4kirYWX54=,36,30,180,180,0,2017-03-30,2017-04-29,0,776,0,12,23,male,9,2007-07-28
18188,VHpBdIjsOGV8nFLPqnhxBUyCZmPetfIOft/8QyGIql8=,34,30,149,149,1,2017-03-31,2017-04-30,0,14843,0,9,31,female,9,2011-04-26
18189,WmOH4sQ7MNgZSlLU035bzrmUsN98BGF1vxBagLsO7hc=,40,30,149,149,1,2017-03-05,2017-04-04,0,13448,0,15,23,,3,2013-02-10
18190,XTpbcKLHu9h3jMDL37lK8+X2xyeWXu9SWFmSVJ5pZA4=,40,30,149,149,1,2017-03-21,2017-04-20,0,8577,0,13,26,male,9,2013-01-05
18191,Y3Mr3tWGDFgSmRE80JkrykaHDw/4E0gvcnz1yfMsVHE=,41,30,99,99,1,2017-03-20,2017-04-20,0,9321,0,1,0,,7,2014-01-20
18192,a334/EZ1J5afnAMLxGH2UkhO7g5bLUTyoYGYpXKkgwM=,39,30,149,149,1,2017-03-31,2017-05-17,0,667,0,5,33,female,9,2011-10-09
18193,a334/EZ1J5afnAMLxGH2UkhO7g5bLUTyoYGYpXKkgwM=,39,30,149,149,1,2017-02-28,2017-04-17,0,667,0,5,33,female,9,2011-10-09
18194,aVdmpopAlnajUBbbsU1QKzWKP5+AN3T1zNjsEVQEpnk=,41,30,99,99,1,2017-03-14,2017-04-17,0,8686,0,5,22,female,7,2014-01-21
18195,b/B84gDWHcRz3WIJL0fDqzv/mjeLisFT8jICgtOJQsA=,36,30,180,180,1,2017-03-07,2017-04-06,0,5716,0,5,17,male,3,2015-03-14
18196,cYHnd+7cIhF80Zxi7l4xQtXKYMmZPG6iohPpIwG1q+8=,40,30,149,149,1,2017-03-16,2017-04-26,0,14126,0,4,0,,9,2013-01-14
18197,eCSragg0o6haVmAUf4UCefOqy78drfclqHE56DsjXS0=,40,30,149,149,1,2017-03-01,2017-04-06,0,15844,0,22,33,female,9,2008-04-25
18198,eO959ujQ48dxLdCcqmOQfMrk2rfubCHRdnslzEQaOmA=,36,30,180,180,1,2017-03-11,2017-04-10,0,418,0,1,0,,4,2016-02-04
18199,eycE860yQ4nNZlbK76WP+zd943wIRDloDdvkgsKNcY8=,41,30,99,99,1,2017-03-23,2017-04-23,0,10584,0,1,0,,7,2010-11-03
18200,fAC0DN8AMv2ah4XRLsDLL1QUFzuQlI+lGRsMdVP3vSs=,36,30,180,180,1,2017-03-12,2017-04-11,0,14826,0,1,0,,4,2016-03-07
18201,gsjsdXqTxZRp0CgBHJo1WP7uNF3F/iPzG4UX4WQklDU=,37,30,149,149,1,2017-03-03,2017-04-02,0,7986,0,13,22,male,9,2013-09-02
18202,hSEyuqXwnQuI6IdLh8NWKvaobPEJFLIvgVJ12mLgnVo=,41,30,149,149,1,2017-03-11,2017-04-12,0,12776,1,5,29,female,7,2012-02-12
18203,i3tXHUWG8X40nlRCV/Vd8z5G6RFabf3VOwfhjNwCFcQ=,38,30,149,149,0,2017-03-30,2017-04-29,0,11404,0,10,17,male,3,2012-06-29
18204,iCNUBYTfp0gNUOTp2e2CHer/+zJACy7q5xM2NenpqXc=,41,30,99,99,1,2017-03-27,2017-04-27,0,17510,0,1,0,,7,2011-01-10
18205,idCajnXyOiQI7x15vsyMmz6V5u7kmEF/jfgHbqcGkBQ=,41,30,99,99,1,2017-03-24,2017-04-24,0,8347,0,1,0,,7,2015-10-25
18206,jh5kzIBBC08MzHTEdiKs7v+EUYJEQvGc8cD4hNeriFQ=,36,30,180,180,1,2017-03-10,2017-04-09,0,1081,0,1,0,,4,2016-10-05
18207,ju2jZJSknt720/vioR7zJe4/3Esy0RI9/B9X9PAxSPM=,41,30,99,99,1,2017-03-06,2017-04-06,0,7223,0,1,0,,7,2016-07-07
18208,lH14AW9/a2V3yR6JT+g1C0IIMBJnItYiOAaWRUQ1pM4=,41,30,100,100,1,2017-03-26,2017-04-26,0,7360,0,1,0,,7,2010-12-27
18209,m1XiIj4DD3P/MmjVt7ktVtwjzgN/GQChI2LpyLKcnOM=,41,30,149,149,1,2017-03-20,2017-04-20,0,9876,0,1,0,,7,2011-05-25
18210,mBnGar6jUfTGKbn+tJb+flyF/75H6p2Zdy/+DVDDVtA=,37,30,149,149,1,2017-03-06,2017-04-05,0,12112,0,12,25,male,3,2012-04-22
18211,md6hlp4rpTVgIyVIOFtBvQrWN8t+8+MCVbBkesDzfTs=,40,30,149,149,1,2017-03-16,2017-04-15,0,17090,0,6,37,female,9,2009-05-14
18212,nQf29+c88wOJygn4KyrgIYWkIRdcxXckRXusaMI4494=,41,30,99,99,1,2017-03-08,2017-04-08,0,2655,0,13,35,female,7,2013-12-27
18213,nbSvwTpQ9X0/xPWowKs3mvW89i7LA1muRkA9C4725l4=,41,30,99,99,1,2017-03-22,2017-04-22,0,15320,0,1,0,,7,2014-07-28
18214,pLPIdTX0u4qS43g0E/Wn5wqzgUrBR3fzcyDeQBQySQ4=,37,30,149,149,1,2017-03-03,2017-04-02,0,5570,0,4,25,female,9,2007-07-09
18215,qtxzI/BxjWbHAYJhvuIJCsZGIiX9TmWFXlAuH5UMJEk=,36,30,180,180,1,2017-03-20,2017-04-19,0,12947,0,1,0,,7,2012-01-10
18216,s5B6uA6OgDkFtdII9OrA3rkR3Ydo5yosndws4YiRvbQ=,41,30,99,99,1,2017-03-19,2017-04-19,0,15543,0,1,0,,7,2012-02-10
18217,sgpMhCVrRKph1qlZ453WQDR0ujV3ajHoHJDePTWCpgI=,41,30,99,99,1,2017-03-15,2017-04-15,0,8010,0,1,0,,7,2016-07-16
18218,ultMl/GKC61j13jvm2mcVjDlPXdH4jQDlV99NyBmylc=,33,30,149,149,1,2017-03-31,2017-04-30,0,1480,0,5,33,female,9,2004-03-28
18219,vislRXCHkVzjVBlL2irxI4VrGUCm2lOdrmFNPjHm1M0=,40,30,149,149,1,2017-03-28,2017-04-27,0,305,0,5,26,male,3,2015-10-14
18220,wJr8jIYoUAIT37Ds7NO7EES4ocdVIX8z5hB608vAlbY=,41,30,129,129,1,2017-03-08,2017-04-08,0,759,0,1,0,,7,2012-05-01
18221,wT6erst9v7Of42TNDGegl5SVPxkBLhHp2HGoZQXU4Gg=,37,30,149,149,1,2017-03-16,2017-04-15,0,14879,0,5,34,male,9,2015-02-12
18222,z8NvtYf1lheIZRWe4XlX2hxFeFGXMAY1gAqWCLJ2C74=,41,30,99,99,1,2017-03-09,2017-04-09,0,10534,0,1,0,,7,2016-01-09
18223,+KVGSp29E9eLHF7KL00VMmc4tMM0AEQUzBO8A4h2NLI=,41,30,99,99,1,2017-03-27,2017-04-27,0,16968,0,1,0,,7,2016-05-27
18224,+nIdnnq1CLorul7atipUoChBLsHKsb8ZbnovhLfRQfg=,38,30,149,149,0,2017-03-04,2017-04-08,0,899,0,12,21,male,3,2016-08-08
18225,+uRSSuaRaPkDej2IC2hproClfmS1TuMJub5gA+xh1/E=,41,30,99,99,1,2017-03-16,2017-04-16,0,12189,0,17,30,male,7,2012-02-07
18226,/AP56a02wLc5x1w/8qY5rnKLSL6rtUEwHpxgSCg2xgE=,41,30,100,100,1,2017-03-08,2017-04-08,0,8242,0,1,0,,7,2014-03-30
18227,/ffNcMyX5tQcgpt3h6pY2sdvKeW1LJ7gGJ6Myh9SGTY=,41,30,99,99,1,2017-03-20,2017-04-20,0,5837,0,1,0,,7,2016-07-20
18228,0GVOmmZZ7MlFKSuFhiW0p1Nh6IIZB5IaOVTje/iCz/E=,34,30,149,149,1,2017-03-31,2017-04-30,0,3433,0,6,21,female,9,2006-04-19
18229,0dfgGhkZU8dt6JXPOywHvkocgHkdjXqGBAtHDaRAkLc=,41,30,149,149,1,2017-03-26,2017-04-26,0,11144,0,1,0,,7,2013-10-27
18230,3GOayR9OGVen0SQrX8TVhxnD6Ha6wqjrKq9IKIMPXKA=,41,30,99,99,1,2017-03-04,2017-04-04,0,16037,0,1,0,,7,2015-11-04
18231,4d8JErTBS3pPByJMqkQBTEJQdGSGgEpI78H9RJrPi+Y=,41,30,99,99,1,2017-03-07,2017-04-07,0,3074,0,1,0,,7,2013-07-08
18232,6ToIHe6eiDI2rx6QJckMcDDi9bNK7pLNNOHbXqX4NTQ=,37,30,149,149,1,2017-03-13,2017-04-12,0,2755,0,15,0,,9,2011-08-03
18233,7M3KxoRGP14ey6tMwQSuX+RX2DJ2Nbkg4BKNXqQhKQA=,41,30,129,129,1,2017-03-12,2017-04-12,0,3046,0,1,0,,7,2016-06-12
18234,8hL7fqctvhLd+evRHdIbMmq+PKlkLePNhVTS7PnD/T0=,36,30,180,180,0,2017-03-10,2017-04-09,0,3889,0,1,0,,3,2014-04-14
18235,91HthBdFrUqfKBH6SyIAjQm+dnhxKxmm8LFyFRRxf4c=,41,30,99,99,1,2017-03-16,2017-04-16,0,274,0,1,0,,7,2016-11-17
18236,9zH22nPqzjTPn8QpVK4RigvBAeHv8Gqou3zLVU48yfw=,27,30,149,149,1,2017-03-10,2017-04-09,0,10477,0,22,31,female,9,2013-03-29
18237,9zJHdvjebQfvJ9IXabD+Dw0smpKZkVR2f1h0ZZVI7Ng=,40,30,149,149,1,2017-03-05,2017-04-04,0,357,0,13,0,,3,2012-12-09
18238,AIwGc492ZWMSmVdRGBf5VwqVBBnAWA7As0rHSGcUxdw=,41,30,99,99,1,2017-03-07,2017-04-07,0,735,0,1,0,,7,2017-01-08
18239,DkKi+bAAO1KqSILXyXghWQs8QVyo0h4ooggXkNgPC5s=,41,30,149,149,1,2017-03-19,2017-04-19,0,5698,0,1,0,,7,2015-12-12
18240,EEVC2HIgNxoxk+KgV2jmEMi0qEnd51AwMp7oJTLAtdM=,41,30,149,149,1,2017-03-05,2017-04-05,0,5990,0,5,18,male,7,2017-02-06
18241,EeAliKifkjjqCb34LSjS1dqmhh8Ny9Dis9p5HMqd6n0=,40,30,149,149,1,2017-03-01,2017-04-06,0,70,0,5,43,female,9,2011-06-15
18242,FgdTVb57P3vv9MtydsjjD0SJtK15oQSMQRoVb9/Txbg=,41,30,99,99,1,2017-03-24,2017-04-24,0,1036,0,1,0,,7,2015-10-24
18243,Fzj3s+5KgzEXCN+iOFlGDXXudwUr247AMlUKHHSC1Os=,41,30,99,99,1,2017-03-08,2017-04-08,0,290,0,1,0,,7,2016-01-08
18244,HFhMAVKMiXXfJs9AK/vShdl2jvYxJsEByrXKoWxAkpY=,41,30,99,99,1,2017-03-31,2017-04-30,0,15740,0,1,0,,7,2016-03-29
18245,Hsz4vRT2HczerBK3w0S8rOwpnSWWYy0sIReEB1oHmQo=,41,30,99,99,1,2017-03-31,2017-04-30,0,3766,0,1,0,,7,2015-10-31
18246,IIUP95lsx3NK6xLhrZtb1nIak2IbVfEXLKC7lxn1tsE=,36,30,180,180,1,2017-03-19,2017-04-18,0,14856,0,1,0,,7,2014-02-08
18247,INlX1CRdfpGbr5Z0coTkrcNfdJTnsocaxkmEH6ZviJE=,41,30,99,99,1,2017-03-19,2017-04-19,0,15505,0,1,0,,7,2011-10-25
18248,Ih1mol7BAgZBxvB7I9ohQ9LL3VduIQ83z1ZJpG/3mR4=,41,30,149,149,1,2017-03-12,2017-04-13,0,10125,0,1,0,,7,2012-05-13
18249,J9jG7Kzi8WGd1Qmbrjl1QyNMLF0Do5VTunynoKYv3gA=,41,30,99,99,1,2017-03-02,2017-04-02,0,8380,0,15,27,male,7,2016-07-03
18250,JJTNA6xTgF27rcpgh6p1jDXo4OE6kpoppzXTp+pNQUM=,36,30,180,180,1,2017-03-09,2017-04-08,0,4785,0,6,31,female,9,2011-07-23
18251,KBE2YPBnZYoq6D/PDX9EdPT0umW/Lu22YWCfikOL6E0=,41,30,99,99,1,2017-03-17,2017-04-17,0,4284,0,1,0,,7,2014-04-25
18252,KoEqT6tSYdZQfr7+fhTsaNMiA3OyQO/6j+cLNxyw/b4=,41,30,99,99,1,2017-03-12,2017-04-12,0,9775,0,1,0,,7,2016-08-12
18253,MdqCyD/Ace5mfOUa/MVXkGh0m567Tew1DKnWuJldyC0=,29,30,180,180,0,2017-03-31,2017-04-30,0,13186,0,1,0,,4,2017-02-25
18254,N0chmLhmFQE95Mf1aBAWYyIhTqrKpanORiGh32X0GGo=,34,30,149,149,1,2017-03-31,2017-04-30,0,487,0,13,51,female,9,2007-05-24
18255,O6fZngrIjezzdj1WgfYB+pewWl8Pp7f0XwnVO/faO6k=,30,30,149,149,1,2017-03-22,2017-04-21,0,1317,0,1,0,,9,2016-08-22
18256,OAn+5pequO1l5gqcyk/nagEgbZAUtZ3CZEdX82Kaugg=,40,30,149,149,1,2017-03-12,2017-04-11,0,13388,0,5,38,female,9,2005-12-23
18257,OuXTdHwF/ukWdTJk2EEzT3yDoaEOD2n/PXhavTl6YPM=,41,30,100,100,1,2017-03-11,2017-04-11,0,10930,0,1,0,,7,2014-01-11
18258,QSBIOnuqBhEjjh8KlUiT/snEVBZMPlvo1zFVdqllt1g=,38,30,149,149,0,2017-03-30,2017-04-29,0,12525,0,15,0,female,9,2005-09-14
18259,R6LdznljczB8zJzDNGS8jWyENAFlUNqo8GnZvZf7CzI=,16,30,149,149,1,2017-03-19,2017-04-18,0,14371,0,13,27,female,3,2012-06-12
18260,SxjV+1Sa9oFPzd+H9/cUTmGtvq5wHyrsgcitY3PSXi8=,41,30,149,149,1,2017-03-05,2017-04-05,0,5267,0,6,28,female,7,2014-11-06
18261,T2ZZZuqDEc07GXrWkUHC7OsviU3w2irt0uplo2fFHN8=,36,30,180,180,0,2017-03-13,2017-04-12,0,3202,0,1,0,,4,2016-10-07
18262,TIVtxFJ52u7Rgxk4faSJRIMm2+gluR7VHM3++6Mq3GI=,41,30,99,99,1,2017-03-25,2017-04-26,0,10162,0,1,0,,7,2012-02-04
18263,VoYljvGl4pUmmT9oRV2+JxF6ApCv/6Or5SOhul0Qfps=,41,30,149,149,1,2017-03-16,2017-04-16,0,11860,0,1,0,,7,2016-06-17
18264,VsfmpgOoltxnaiWf1BNasHn13WyKtIS6gCCed+vW1os=,41,30,99,99,1,2017-03-31,2017-04-30,0,13380,0,1,0,,7,2015-07-31
18265,WRym9BwlTzAhnGNbjPwjm50D+CwZ5/c1u33zgDoQP7E=,41,30,129,129,1,2017-03-05,2017-04-06,0,16837,0,9,31,female,7,2012-03-08
18266,WTulnHXqxEH7Vph7DWYA1xbkmyvIdrEqiiH8OQmHzX0=,40,30,149,149,1,2017-03-25,2017-04-25,0,16157,0,15,25,female,9,2006-08-30
18267,ZejLn8/m0Rk1SNwTwZC6S0rWcheFqJy0MkQDh36ACVs=,40,30,149,149,1,2017-03-19,2017-04-18,0,9365,0,6,26,female,9,2007-05-21
18268,akRAaO8PCm06t8NzZTQ1oV9fhlILmizHQjY1cKtw1d0=,41,30,149,149,1,2017-03-15,2017-04-15,0,12351,0,1,0,,7,2013-04-16
18269,anbwc0w2zy0bZI3Wf1JfYL54nwGf2Ez0S+VOGv2Ztg4=,40,30,149,149,1,2017-03-18,2017-04-17,0,4985,0,5,24,male,9,2009-05-07
18270,bMNspkowYmmm8A2oLDIPpK5R6ljAJPVFSDISXUv2POA=,41,30,149,149,1,2017-03-02,2017-03-03,1,7702,1,1,0,,7,2016-11-13
18271,dli2jmnPB6pSabDVFaYymutaE6Cl9lCnnZhFEZ5wT0s=,37,30,149,149,1,2017-03-06,2017-04-05,0,3723,0,13,28,male,3,2011-12-26
18272,eOjs0pI55iSKgAehWG2xuz7Sb+qBxafL/EcXtVYDZr0=,36,30,180,180,1,2017-03-09,2017-04-08,0,12710,0,13,0,female,9,2004-11-13
18273,eTuDbMNvt/I3Q9Hiug+pcAtRexPAY4khFMFCNsKRagU=,41,30,129,129,1,2017-03-23,2017-04-24,0,10509,0,13,40,female,7,2011-07-04
18274,f06oWk+lYv7vEUtKFacFtxo1dT5eui8hO5fhiIxcmRc=,36,30,180,180,0,2017-03-10,2017-04-09,0,16602,0,6,20,male,3,2016-11-29
18275,gaRauRCsE62MFMur0oGX25WxI/2o81qfxapqZQS8050=,41,30,100,100,1,2017-03-19,2017-04-19,0,11366,0,1,0,,7,2017-02-20
18276,gzIFL54GLYAn5Qs8cos6EWWzphCw22gzVzigBV5f3SE=,30,30,149,149,1,2017-03-01,2017-03-31,0,14094,0,1,0,,13,2016-10-29
18277,iOxzw/gkOUlWxbvhpo0QSwVBA4LIt8OBCzn3xbBJxUY=,40,30,149,149,1,2017-03-14,2017-04-17,0,11723,0,5,44,male,9,2005-08-27
18278,jYTzIOPhyPBGxcg55rQfqT7L81MjSjGzt8Br1ZroCPo=,38,30,149,149,0,2017-03-09,2017-04-08,0,5545,0,1,0,,9,2015-06-04
18279,jpQWoc1aCVoYlEu+nwF1LxOKxN5BbuWSl71NmQLBCgg=,41,30,99,99,1,2017-03-25,2017-04-25,0,8869,0,1,0,,7,2016-04-25
18280,jumFSxLFPKMIorDl6j/VB7u1an0i1iRRaMesKjbWkaQ=,33,30,149,149,1,2017-03-31,2017-04-30,0,14402,0,12,25,male,3,2012-11-09
18281,lDhcGbaHAsZLuaOw9kq2gnZ9yT98fEz473vAGnWh8aM=,41,30,99,99,1,2017-03-20,2017-04-20,0,14964,0,1,0,,7,2016-12-21
18282,mQA1mexB7Mn42dLQHXVZHWf23WZw745YDwgpBvO3PoA=,39,30,149,149,1,2017-02-28,2017-04-10,0,12145,0,22,34,male,9,2007-02-19
18283,mQA1mexB7Mn42dLQHXVZHWf23WZw745YDwgpBvO3PoA=,39,30,149,149,1,2017-03-31,2017-05-10,0,12145,0,22,34,male,9,2007-02-19
18284,pVkOdZVHRVHfAlUFH4QPLTgyHAh1O2OdN5KHDGclm/E=,41,30,99,99,1,2017-03-20,2017-04-20,0,9567,0,22,29,female,7,2016-09-20
18285,pY9P06Cvv1ex65zFSVv2OiGfpoZs8GWsQMfYMu1Ac/4=,34,30,149,149,1,2017-03-31,2017-04-30,0,11381,0,13,44,male,9,2010-05-12
18286,pyK7M/Nr7v4aw9ldAvC7F9GqDoSEdZREpykQg94/V+g=,41,30,149,149,1,2017-03-18,2017-04-19,0,10153,0,1,0,,7,2012-01-03
18287,rHauAtS/OPLarE58KW9VYc0msmY3KxIum7l1LGt4NxM=,40,30,149,149,1,2017-03-09,2017-04-08,0,1552,0,5,29,female,9,2011-12-05
18288,rWpJK4u5loJzX03/LdroqZ6LVztY4/QI15gE0JYC9kY=,41,30,99,99,1,2017-03-09,2017-04-09,0,579,0,1,0,,7,2013-12-06
18289,rmJa8hnDCYjYqByAolYG3U260wqUEUlCDhGyEEji4Lc=,34,30,149,149,1,2017-03-31,2017-04-30,0,12770,0,4,29,female,9,2005-10-23
18290,rxFo7Vb/SVmYW6bRxra1EyOpIf8XH+ACTj1GlhZXTVQ=,41,30,99,99,1,2017-03-08,2017-04-08,0,6234,0,1,0,,7,2015-10-09
18291,sWbaUUcgqgi1p8iNnLkbhigdxJkI7vAJIz4V4NCR7xs=,40,30,149,149,1,2017-03-17,2017-04-16,0,3344,0,13,22,male,3,2013-05-26
18292,sc0u3XRk2IYD2lYhZ958v4ZFJQMk3XqELnhw6yqaJu8=,34,30,149,149,1,2017-03-31,2017-04-30,0,9753,0,9,33,male,9,2005-07-28
18293,usRpNSI2xfXCktWMyaTBLT2IQSpP3vA0C4jTb071IOc=,36,30,180,180,0,2017-03-12,2017-04-11,0,10170,0,13,29,female,3,2013-03-28
18294,v4NxXbjKhVe5955NgUEEcaonxot2LENTXB0y7DHAEGk=,40,30,149,149,1,2017-03-25,2017-04-25,0,7517,0,13,36,male,9,2013-10-22
18295,vI06plPmUcX5pZJmmZHnAHomoikF0YFBnjtGQ9KAw10=,37,30,149,149,1,2017-03-04,2017-04-03,0,4578,0,4,27,male,9,2011-07-03
18296,vx7XuEfd8CBcEkP9OccN8SOqhfgkTRzERax2/KIR4C4=,41,30,149,149,1,2017-03-03,2017-04-03,0,4930,0,1,0,,7,2011-03-02
18297,xAGp0YJesvx5ryzuhTSmdn5A/IBRYqVpQtaTyxepVGE=,41,30,129,129,1,2017-03-02,2017-04-03,0,15546,0,14,26,female,7,2011-08-01
18298,xIxd8K5QTTKFrbj/ZTzH2ka0KlsboGfS5qcqsl5/nvw=,38,30,149,149,0,2017-03-26,2017-04-25,0,12863,0,22,18,male,3,2013-01-19
18299,yI5lrzwQ0fIc844Gr52thWL8hxbmFcuVGNRJ3ZS7ugY=,41,30,99,99,1,2017-03-11,2017-04-11,0,15969,0,1,0,,7,2014-06-05
18300,yegqBSav/PQ323/kMWvXnItxvYGuIBrfR3D4ZGRIE6A=,20,200,930,930,0,2017-03-21,2017-10-07,0,5375,1,1,0,,3,2012-12-16
18301,zRLPyFCwk41qFpLStpZKZH/4Ja7GPSn7MDofpIdXklA=,30,30,129,129,1,2017-03-15,2017-04-14,0,5846,0,1,0,,13,2017-02-15
18302,/BtZ8jmZyj9bUnlJV/+cV7r9KDCfc2cqyAf/t8MvGjY=,41,30,99,99,1,2017-03-03,2017-04-03,0,5682,0,1,0,,7,2016-01-03
18303,/vExAzueKWhQRgOuQ6nQgFEOxgI6BrFoWt5CxRnUpGE=,40,30,149,149,1,2017-03-03,2017-04-02,0,1007,0,13,33,,7,2013-10-17
18304,1H1iWI+lvatRCNLB/3tJn44Cpi7dyF3vzgQ9ARSaB9k=,40,30,149,149,1,2017-03-15,2017-04-14,0,3931,0,5,25,male,9,2016-11-06
18305,2Qpe2buW+baY7mByBFS4Gs5J1bZwfM2PpE6o8ZxeX9w=,40,30,149,149,1,2017-03-05,2017-04-10,0,3525,0,5,25,female,7,2012-02-06
18306,3OAY3guWXtCGap9JDltnKbLUCflp+zO5Ftsy24bBiZE=,41,30,100,100,1,2017-03-26,2017-04-26,0,12297,0,1,0,,7,2017-01-26
18307,3yToL7EDJ5/OP0wGcBNFFlPyVEq6k7ik2wj7ubmZ7VE=,41,30,99,99,1,2017-03-03,2017-04-03,0,3660,0,1,0,,7,2013-10-10
18308,4imj5JYiBuyd/43vyRYoZC9f+WZ7egoci9dAweoGRxs=,41,30,99,99,1,2017-03-12,2017-04-12,0,5594,0,1,0,,7,2016-02-12
18309,5p9pwbU5dUCDN1IJaVNQzGJrOIPwzFJk/KxhzuThXlg=,38,90,477,477,0,2017-03-15,2017-06-13,0,13245,1,14,23,male,3,2012-08-19
18310,5v5x4dBdoRoc27eWhsPu/NbfF3WThpplr4BrtmTJfm4=,41,30,99,99,1,2017-03-18,2017-04-18,0,13402,0,1,0,,7,2016-06-18
18311,7UXk/RahJ9iZ+ddQNtaMKeNcNCo1gE/FLN1dNgr9hmk=,36,30,180,180,1,2017-03-13,2017-04-12,0,15667,0,6,0,,7,2011-03-06
18312,880mbzXnxL7NAcEj3isvS3HP4bTErvpjxzEe+ditLGI=,41,30,99,99,1,2017-03-02,2017-04-02,0,12752,0,1,0,,7,2016-06-03
18313,8G6j7alIsPLVZJY+e7LilczfAZ8EfRFRrVe2UIIyoM0=,29,30,180,180,0,2017-03-17,2017-04-16,0,8654,0,13,0,,4,2015-11-20
18314,8v7hPjcr1GP6WwVYcPg+jixLu40h7yWVri7Wwg96Qzs=,41,30,99,99,1,2017-03-06,2017-04-06,0,4200,0,1,0,,7,2016-03-06
18315,9EsBNb/+0aMU9WEVTBEPrNhcauR4ksXNr5m/5oQ2sA8=,41,30,149,149,1,2017-03-03,2017-04-04,0,17623,0,1,0,,7,2012-02-04
18316,9oMRpxmMDvw3H8amDn+GbZQ0bMo/YatrZmJpVsvWHYg=,39,30,149,149,1,2017-03-31,2017-05-13,0,8165,0,13,28,male,4,2016-07-09
18317,9oMRpxmMDvw3H8amDn+GbZQ0bMo/YatrZmJpVsvWHYg=,39,30,149,149,1,2017-02-28,2017-04-13,0,8165,0,13,28,male,4,2016-07-09
18318,A9fbhix78kG5lHDQI6pDSkeoFb0W2gyiQUa47+eMaK8=,40,30,149,149,1,2017-03-27,2017-04-26,0,11643,0,5,50,female,9,2013-03-01
18319,ANQKsxmnO1Q08FvwABDfh0cm7zVldB00pMCqL9hMIZM=,41,30,99,99,1,2017-03-04,2017-04-04,0,14113,0,1,0,,7,2016-12-04
18320,AoFG+Pn/stNvhf1kN1kkMIN7jVYFGNUJaT5xUN4BI7A=,41,30,100,100,1,2017-03-08,2017-04-08,0,5670,0,1,0,,7,2014-07-16
18321,BaKjRzy0HzZp/lyJWuev1fFaxvIggkY+PzprEJf09tE=,41,30,129,129,1,2017-03-24,2017-04-25,0,15333,0,1,0,,7,2011-02-25
18322,D8/mAjEiD7yyknX76uJArnPn8RD12jlfoHcX73gx0Lc=,36,30,180,180,0,2017-03-14,2017-04-13,0,8827,0,1,0,,9,2015-10-27
18323,EKbzKXKphT08JDxN9+sEqI7qZgEWPSTPsp2zduz0Mxw=,41,30,99,99,1,2017-03-27,2017-04-27,0,1727,0,1,0,,7,2012-03-02
18324,FvgD8xS6JqD+ChSgX6yklTtgDjv2eSwnGDtK1Mb7zNM=,41,30,99,99,1,2017-03-24,2017-04-24,0,14014,0,1,0,,7,2017-02-25
18325,G/EuIkhKSOSl1typdb/TiRZhW17FSH2KQ6TBRx+2XG8=,33,30,149,149,1,2017-03-31,2017-04-30,0,14501,0,13,34,male,9,2011-06-06
18326,IjhHI+Vj5u01AlY8dpepib32nV9eiKg/P9LJfHKncV0=,29,30,180,180,1,2017-03-28,2017-04-30,0,16459,0,1,39,male,4,2017-01-30
18327,JXKN7WM4DRr+WiRUhQwS5ocpOcMIX2hLCj+Q2qv60wQ=,41,30,149,149,1,2017-03-15,2017-04-18,0,1404,0,1,0,,7,2013-08-16
18328,JfyRcIBFf65m4BsJczqVAUELPYoBihpM9noJ2FrQXgY=,36,30,180,180,0,2017-03-28,2017-04-27,0,8948,0,1,23,male,4,2016-12-14
18329,K7nUo879xKHo3WhJAnjjd4+Myidv5Adadlk3V9O0xGI=,40,30,149,149,1,2017-03-01,2017-03-31,0,16256,0,6,26,female,9,2010-02-12
18330,KKYBArJQkfxagWDOkOwlqIPVfD9pHCF1iYkT0Z3sP8w=,37,30,149,149,1,2017-03-27,2017-04-27,0,4087,0,14,47,female,9,2004-09-04
18331,KO72+ixty6A0QPKZZc6uiRpJVzyO+xxWS8ACnyM/3Pc=,36,30,180,180,1,2017-03-24,2017-04-23,0,5198,0,1,0,,4,2016-12-13
18332,KekAfqf1Tf/sE7IdSfOYtVmtDc5Hs1mu5ts4D7G1oIw=,41,30,99,99,1,2017-03-24,2017-04-24,0,12374,0,1,0,,7,2016-12-24
18333,NHbXXwUsg1Jx03FV4BLqaltwenT7Rw3OKUbaRb/TqDw=,41,30,149,149,1,2017-03-19,2017-04-19,0,11089,0,13,37,female,7,2013-05-16
18334,O8btvMQU0gWsm8tmSCUlaRI3RAGfF+o6n+TgNsbBf6k=,41,30,99,99,1,2017-03-08,2017-04-11,0,12240,0,1,0,,7,2013-01-11
18335,OQQeaHHO9D4cM6+hnoQKSYUUHX4XvCvmHFMMsTOjAt8=,41,30,100,100,1,2017-03-27,2017-04-27,0,16467,0,1,0,,7,2014-07-04
18336,PbLHTGwvHqf14378YRvV5fHRz9IhFGwdlBzrib5MkE4=,41,30,99,99,1,2017-03-15,2017-04-15,0,13169,0,1,0,,7,2016-12-16
18337,RrlMau9EILEyw1k5luT6NtxEonEX00xMecwT+HfU+zs=,41,30,99,99,1,2017-03-24,2017-04-24,0,6131,0,1,0,,7,2015-08-24
18338,RtEUhmeHkoX4ShfPldQdjoxYyyjoI1qZ561cjMaUhC4=,39,30,149,149,1,2017-03-31,2017-05-26,0,615,0,18,21,male,3,2013-06-21
